bc6396d5-3b43-45db-a9ef-6c1ee046f235,DRINK-004
bc6396d5-3b43-45db-a9ef-6c1ee046f235,MAIN-004
bc6396d5-3b43-45db-a9ef-6c1ee046f235,MAIN-004
bc6396d5-3b43-45db-a9ef-6c1ee046f235,SNACK-003
bc6396d5-3b43-45db-a9ef-6c1ee046f235,DRINK-001
bc6396d5-3b43-45db-a9ef-6c1ee046f235,DRINK-005
bc6396d5-3b43-45db-a9ef-6c1ee046f235,DRINK-005
bc6396d5-3b43-45db-a9ef-6c1ee046f235,DRINK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-005
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-005
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-002
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-002
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-005
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-002
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-002
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-002
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-005
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,SNACK-002
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-005
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-003
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-001
a5531d3a-b0ab-4863-93a5-ab2986b9587c,DRINK-004
a5531d3a-b0ab-4863-93a5-ab2986b9587c,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-003
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-003
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-003
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-001
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-003
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-004
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-004
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-002
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-004
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-004
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-003
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-003
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-003
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-003
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-001
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-001
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-004
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-001
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-002
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-005
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-002
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-002
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-002
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-003
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-004
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-001
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-002
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-003
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-002
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-001
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-004
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-003
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-002
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-001
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-005
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-001
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-001
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-004
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-005
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-002
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-001
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-005
543c3884-cc7f-41cb-96cf-27707d411c40,MAIN-003
543c3884-cc7f-41cb-96cf-27707d411c40,DRINK-003
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-004
543c3884-cc7f-41cb-96cf-27707d411c40,SNACK-001
74370e04-8bde-43f9-b8bd-cabbf1e0b496,DRINK-004
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-004
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-003
74370e04-8bde-43f9-b8bd-cabbf1e0b496,DRINK-001
74370e04-8bde-43f9-b8bd-cabbf1e0b496,DRINK-004
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-001
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-003
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-001
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-005
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-003
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-002
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-005
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-005
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-005
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-005
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-002
74370e04-8bde-43f9-b8bd-cabbf1e0b496,DRINK-002
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-004
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-001
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-005
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-002
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-001
74370e04-8bde-43f9-b8bd-cabbf1e0b496,MAIN-002
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-004
74370e04-8bde-43f9-b8bd-cabbf1e0b496,SNACK-002
d3817880-4a85-4928-8f28-163a494465cc,DRINK-002
d3817880-4a85-4928-8f28-163a494465cc,DRINK-004
d3817880-4a85-4928-8f28-163a494465cc,SNACK-002
d3817880-4a85-4928-8f28-163a494465cc,SNACK-005
d3817880-4a85-4928-8f28-163a494465cc,MAIN-002
d3817880-4a85-4928-8f28-163a494465cc,DRINK-004
d3817880-4a85-4928-8f28-163a494465cc,SNACK-002
d3817880-4a85-4928-8f28-163a494465cc,SNACK-005
d3817880-4a85-4928-8f28-163a494465cc,MAIN-002
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,DRINK-004
d3817880-4a85-4928-8f28-163a494465cc,DRINK-001
d3817880-4a85-4928-8f28-163a494465cc,DRINK-004
d3817880-4a85-4928-8f28-163a494465cc,MAIN-005
d3817880-4a85-4928-8f28-163a494465cc,DRINK-005
d3817880-4a85-4928-8f28-163a494465cc,SNACK-004
d3817880-4a85-4928-8f28-163a494465cc,DRINK-005
d3817880-4a85-4928-8f28-163a494465cc,DRINK-004
d3817880-4a85-4928-8f28-163a494465cc,SNACK-003
d3817880-4a85-4928-8f28-163a494465cc,DRINK-004
d3817880-4a85-4928-8f28-163a494465cc,MAIN-005
d3817880-4a85-4928-8f28-163a494465cc,MAIN-002
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,SNACK-003
d3817880-4a85-4928-8f28-163a494465cc,SNACK-004
d3817880-4a85-4928-8f28-163a494465cc,DRINK-001
d3817880-4a85-4928-8f28-163a494465cc,MAIN-003
d3817880-4a85-4928-8f28-163a494465cc,MAIN-001
d3817880-4a85-4928-8f28-163a494465cc,MAIN-004
d3817880-4a85-4928-8f28-163a494465cc,SNACK-005
d3817880-4a85-4928-8f28-163a494465cc,SNACK-004
d3817880-4a85-4928-8f28-163a494465cc,MAIN-001
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,MAIN-002
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,MAIN-004
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,DRINK-003
d3817880-4a85-4928-8f28-163a494465cc,SNACK-003
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,SNACK-004
d3817880-4a85-4928-8f28-163a494465cc,MAIN-001
d3817880-4a85-4928-8f28-163a494465cc,SNACK-001
d3817880-4a85-4928-8f28-163a494465cc,DRINK-002
d3817880-4a85-4928-8f28-163a494465cc,MAIN-004
d7cec5ba-8951-48a3-8427-6bb1d116b3d9,SNACK-004
d7cec5ba-8951-48a3-8427-6bb1d116b3d9,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-004
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-003
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-005
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-004
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-003
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-005
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-001
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-004
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-004
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-005
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-001
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-004
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-001
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-003
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-004
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-004
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-001
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-003
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-004
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-005
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-004
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-003
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-005
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-003
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-004
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-004
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-005
00e50fe4-0b35-4d65-acac-448b711d3479,DRINK-005
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,SNACK-002
00e50fe4-0b35-4d65-acac-448b711d3479,MAIN-005
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-005
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-005
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-004
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-005
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,SNACK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-005
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-003
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-005
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-002
f41465c1-8a8f-49fb-9777-5d85396e5b52,MAIN-001
f41465c1-8a8f-49fb-9777-5d85396e5b52,DRINK-004
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,SNACK-001
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,MAIN-003
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,MAIN-005
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,DRINK-004
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,SNACK-001
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,SNACK-002
0c33c37a-b1d5-4a25-a60c-0b76cc9560c7,DRINK-005
